Código disciplina;Nome disciplina;Qtd de estudantes;Aprovações;Reprovações;Abandonos;Taxa de aprovação;Taxa de reprovação
FCTE0081;Sistemas de Freios;18;14;4;0;0.7778;0.2222
FCTE0081;Sistemas de Freios;27;16;11;0;0.5926;0.4074
FCTE0081;Sistemas de Freios;76;55;19;2;0.7237;0.25
FCTE0081;Sistemas de Freios;78;51;23;4;0.6538;0.2949
FCTE0081;Sistemas de Freios;77;51;22;4;0.6623;0.2857
FCTE0081;Sistemas de Freios;70;52;16;2;0.7429;0.2286
FCTE0081;Sistemas de Freios;72;57;13;2;0.7917;0.1806
FCTE0081;Sistemas de Freios;20;16;4;0;0.8;0.2
FCTE0081;Sistemas de Freios;48;36;8;4;0.75;0.1667
FCTE0081;Sistemas de Freios;36;23;13;0;0.6389;0.3611
FCTE0081;Sistemas de Freios;74;56;18;0;0.7568;0.2432
FCTE0081;Sistemas de Freios;22;17;4;1;0.7727;0.1818
FCTE0081;Sistemas de Freios;42;29;10;3;0.6905;0.2381
FCTE0082;Aerodinâmica Veicular;64;45;18;1;0.7031;0.2812
FCTE0082;Aerodinâmica Veicular;30;23;6;1;0.7667;0.2
FCTE0082;Aerodinâmica Veicular;46;30;12;4;0.6522;0.2609
FCTE0082;Aerodinâmica Veicular;31;17;12;2;0.5484;0.3871
FCTE0082;Aerodinâmica Veicular;22;19;3;0;0.8636;0.1364
FCTE0082;Aerodinâmica Veicular;43;33;9;1;0.7674;0.2093
FCTE0082;Aerodinâmica Veicular;58;34;16;8;0.5862;0.2759
FCTE0082;Aerodinâmica Veicular;50;30;19;1;0.6;0.38
FCTE0082;Aerodinâmica Veicular;78;52;23;3;0.6667;0.2949
FCTE0082;Aerodinâmica Veicular;30;16;13;1;0.5333;0.4333
FCTE0082;Aerodinâmica Veicular;41;26;14;1;0.6341;0.3415
FCTE0082;Aerodinâmica Veicular;33;18;13;2;0.5455;0.3939
FCTE0082;Aerodinâmica Veicular;33;22;11;0;0.6667;0.3333
FCTE0082;Aerodinâmica Veicular;81;61;16;4;0.7531;0.1975
FCTE0082;Aerodinâmica Veicular;27;16;10;1;0.5926;0.3704
FCTE0082;Aerodinâmica Veicular;48;27;19;2;0.5625;0.3958
FCTE0082;Aerodinâmica Veicular;65;44;15;6;0.6769;0.2308
FCTE0082;Aerodinâmica Veicular;28;19;8;1;0.6786;0.2857
FCTE0082;Aerodinâmica Veicular;35;25;9;1;0.7143;0.2571
FCTE0082;Aerodinâmica Veicular;48;29;15;4;0.6042;0.3125
FCTE0082;Aerodinâmica Veicular;60;52;8;0;0.8667;0.1333
FCTE0082;Aerodinâmica Veicular;79;50;22;7;0.6329;0.2785
FCTE0082;Aerodinâmica Veicular;31;21;8;2;0.6774;0.2581
FCTE0082;Aerodinâmica Veicular;63;43;19;1;0.6825;0.3016
FCTE0083;Materiais Automotivos;59;38;18;3;0.6441;0.3051
FCTE0083;Materiais Automotivos;45;26;18;1;0.5778;0.4
FCTE0083;Materiais Automotivos;19;9;10;0;0.4737;0.5263
FCTE0083;Materiais Automotivos;77;52;22;3;0.6753;0.2857
FCTE0083;Materiais Automotivos;29;17;11;1;0.5862;0.3793
FCTE0083;Materiais Automotivos;28;12;13;3;0.4286;0.4643
FCTE0083;Materiais Automotivos;55;29;22;4;0.5273;0.4
FCTE0083;Materiais Automotivos;41;28;13;0;0.6829;0.3171
FCTE0083;Materiais Automotivos;44;29;10;5;0.6591;0.2273
FCTE0083;Materiais Automotivos;63;42;18;3;0.6667;0.2857
FCTE0083;Materiais Automotivos;47;26;17;4;0.5532;0.3617
FCTE0083;Materiais Automotivos;19;13;4;2;0.6842;0.2105
FCTE0083;Materiais Automotivos;43;29;13;1;0.6744;0.3023
FCTE0083;Materiais Automotivos;57;41;12;4;0.7193;0.2105
FCTE0083;Materiais Automotivos;32;22;9;1;0.6875;0.2812
FCTE0083;Materiais Automotivos;72;38;29;5;0.5278;0.4028
FCTE0083;Materiais Automotivos;35;22;10;3;0.6286;0.2857
FCTE0083;Materiais Automotivos;67;48;17;2;0.7164;0.2537
FCTE0083;Materiais Automotivos;37;26;9;2;0.7027;0.2432
FCTE0083;Materiais Automotivos;29;13;14;2;0.4483;0.4828
FCTE0083;Materiais Automotivos;77;49;24;4;0.6364;0.3117
FCTE0083;Materiais Automotivos;47;21;23;3;0.4468;0.4894
FCTE0083;Materiais Automotivos;69;49;16;4;0.7101;0.2319
FCTE0083;Materiais Automotivos;24;10;12;2;0.4167;0.5
FCTE0084;Projeto de Chassis;75;70;4;1;0.9333;0.0533
FCTE0084;Projeto de Chassis;71;58;10;3;0.8169;0.1408
FCTE0084;Projeto de Chassis;72;60;10;2;0.8333;0.1389
FCTE0084;Projeto de Chassis;73;59;8;6;0.8082;0.1096
FCTE0084;Projeto de Chassis;77;59;12;6;0.7662;0.1558
FCTE0084;Projeto de Chassis;25;20;2;3;0.8;0.08
FCTE0084;Projeto de Chassis;61;54;2;5;0.8852;0.0328
FCTE0084;Projeto de Chassis;30;27;1;2;0.9;0.0333
FCTE0084;Projeto de Chassis;33;29;1;3;0.8788;0.0303
FCTE0084;Projeto de Chassis;71;57;10;4;0.8028;0.1408
FCTE0084;Projeto de Chassis;74;69;2;3;0.9324;0.027
FCTE0084;Projeto de Chassis;32;25;6;1;0.7812;0.1875
FCTE0084;Projeto de Chassis;27;17;8;2;0.6296;0.2963
FCTE0084;Projeto de Chassis;25;22;0;3;0.88;0.0
FCTE0084;Projeto de Chassis;63;54;6;3;0.8571;0.0952
FCTE0084;Projeto de Chassis;43;36;4;3;0.8372;0.093
FCTE0084;Projeto de Chassis;47;41;2;4;0.8723;0.0426
FCTE0084;Projeto de Chassis;35;28;3;4;0.8;0.0857
FCTE0084;Projeto de Chassis;52;47;3;2;0.9038;0.0577
FCTE0084;Projeto de Chassis;78;70;6;2;0.8974;0.0769
FCTE0084;Projeto de Chassis;49;40;4;5;0.8163;0.0816
FCTE0084;Projeto de Chassis;75;62;11;2;0.8267;0.1467
FCTE0084;Projeto de Chassis;48;37;9;2;0.7708;0.1875
FCTE0084;Projeto de Chassis;47;40;4;3;0.8511;0.0851
FCTE0085;Vibrações Veiculares;26;23;2;1;0.8846;0.0769
FCTE0085;Vibrações Veiculares;38;33;4;1;0.8684;0.1053
FCTE0085;Vibrações Veiculares;78;66;12;0;0.8462;0.1538
FCTE0085;Vibrações Veiculares;44;30;12;2;0.6818;0.2727
FCTE0085;Vibrações Veiculares;42;34;7;1;0.8095;0.1667
FCTE0085;Vibrações Veiculares;38;31;7;0;0.8158;0.1842
FCTE0085;Vibrações Veiculares;22;18;4;0;0.8182;0.1818
FCTE0085;Vibrações Veiculares;80;60;19;1;0.75;0.2375
FCTE0085;Vibrações Veiculares;57;45;9;3;0.7895;0.1579
FCTE0085;Vibrações Veiculares;56;36;19;1;0.6429;0.3393
FCTE0085;Vibrações Veiculares;40;34;5;1;0.85;0.125
FCTE0085;Vibrações Veiculares;25;23;2;0;0.92;0.08
FCTE0085;Vibrações Veiculares;77;70;4;3;0.9091;0.0519
FCTE0085;Vibrações Veiculares;67;57;10;0;0.8507;0.1493
FCTE0085;Vibrações Veiculares;44;36;5;3;0.8182;0.1136
FCTE0085;Vibrações Veiculares;66;54;8;4;0.8182;0.1212
FCTE0085;Vibrações Veiculares;43;38;4;1;0.8837;0.093
FCTE0085;Vibrações Veiculares;29;26;3;0;0.8966;0.1034
FCTE0085;Vibrações Veiculares;67;53;10;4;0.791;0.1493
FCTE0085;Vibrações Veiculares;65;58;5;2;0.8923;0.0769
FCTE0085;Vibrações Veiculares;44;40;4;0;0.9091;0.0909
FCTE0085;Vibrações Veiculares;61;54;6;1;0.8852;0.0984
FCTE0085;Vibrações Veiculares;29;25;3;1;0.8621;0.1034
FCTE0085;Vibrações Veiculares;54;43;10;1;0.7963;0.1852
FCTE0086;Veículos Elétricos;58;47;9;2;0.8103;0.1552
FCTE0086;Veículos Elétricos;60;44;13;3;0.7333;0.2167
FCTE0086;Veículos Elétricos;59;39;17;3;0.661;0.2881
FCTE0086;Veículos Elétricos;18;14;4;0;0.7778;0.2222
FCTE0086;Veículos Elétricos;32;25;4;3;0.7812;0.125
FCTE0086;Veículos Elétricos;74;57;16;1;0.7703;0.2162
FCTE0086;Veículos Elétricos;57;52;5;0;0.9123;0.0877
FCTE0086;Veículos Elétricos;39;30;8;1;0.7692;0.2051
FCTE0086;Veículos Elétricos;35;26;9;0;0.7429;0.2571
FCTE0086;Veículos Elétricos;73;66;6;1;0.9041;0.0822
FCTE0086;Veículos Elétricos;82;68;13;1;0.8293;0.1585
FCTE0086;Veículos Elétricos;22;19;3;0;0.8636;0.1364
FCTE0086;Veículos Elétricos;37;30;5;2;0.8108;0.1351
FCTE0086;Veículos Elétricos;72;57;14;1;0.7917;0.1944
FCTE0086;Veículos Elétricos;71;53;17;1;0.7465;0.2394
FCTE0086;Veículos Elétricos;31;25;5;1;0.8065;0.1613
FCTE0086;Veículos Elétricos;42;30;10;2;0.7143;0.2381
FCTE0086;Veículos Elétricos;66;58;4;4;0.8788;0.0606
FCTE0086;Veículos Elétricos;70;50;17;3;0.7143;0.2429
FCTE0086;Veículos Elétricos;74;58;11;5;0.7838;0.1486
FCTE0086;Veículos Elétricos;81;68;11;2;0.8395;0.1358
FCTE0086;Veículos Elétricos;51;36;11;4;0.7059;0.2157
FCTE0086;Veículos Elétricos;39;30;8;1;0.7692;0.2051
FCTE0086;Veículos Elétricos;67;52;10;5;0.7761;0.1493
FCTE0087;Controle de Sistemas Automotivos;79;49;24;6;0.6203;0.3038
FCTE0087;Controle de Sistemas Automotivos;62;46;11;5;0.7419;0.1774
FCTE0087;Controle de Sistemas Automotivos;22;16;6;0;0.7273;0.2727
FCTE0087;Controle de Sistemas Automotivos;58;45;12;1;0.7759;0.2069
FCTE0087;Controle de Sistemas Automotivos;54;44;9;1;0.8148;0.1667
FCTE0087;Controle de Sistemas Automotivos;80;58;15;7;0.725;0.1875
FCTE0087;Controle de Sistemas Automotivos;64;49;12;3;0.7656;0.1875
FCTE0087;Controle de Sistemas Automotivos;46;38;7;1;0.8261;0.1522
FCTE0087;Controle de Sistemas Automotivos;81;67;12;2;0.8272;0.1481
FCTE0087;Controle de Sistemas Automotivos;34;26;6;2;0.7647;0.1765
FCTE0087;Controle de Sistemas Automotivos;53;41;10;2;0.7736;0.1887
FCTE0087;Controle de Sistemas Automotivos;42;29;12;1;0.6905;0.2857
FCTE0087;Controle de Sistemas Automotivos;20;14;5;1;0.7;0.25
FCTE0087;Controle de Sistemas Automotivos;39;25;13;1;0.641;0.3333
FCTE0087;Controle de Sistemas Automotivos;26;21;4;1;0.8077;0.1538
FCTE0087;Controle de Sistemas Automotivos;69;50;16;3;0.7246;0.2319
FCTE0087;Controle de Sistemas Automotivos;20;18;1;1;0.9;0.05
FCTE0087;Controle de Sistemas Automotivos;76;54;19;3;0.7105;0.25
FCTE0087;Controle de Sistemas Automotivos;73;53;16;4;0.726;0.2192
FCTE0087;Controle de Sistemas Automotivos;43;33;7;3;0.7674;0.1628
FCTE0087;Controle de Sistemas Automotivos;78;55;22;1;0.7051;0.2821
FCTE0087;Controle de Sistemas Automotivos;42;30;6;6;0.7143;0.1429
FCTE0087;Controle de Sistemas Automotivos;65;55;9;1;0.8462;0.1385
FCTE0087;Controle de Sistemas Automotivos;49;35;10;4;0.7143;0.2041
FCTE0088;Manufatura Automotiva;76;56;16;4;0.7368;0.2105
FCTE0088;Manufatura Automotiva;40;26;14;0;0.65;0.35
FCTE0088;Manufatura Automotiva;49;36;12;1;0.7347;0.2449
FCTE0088;Manufatura Automotiva;61;41;16;4;0.6721;0.2623
FCTE0088;Manufatura Automotiva;73;50;17;6;0.6849;0.2329
FCTE0088;Manufatura Automotiva;75;43;24;8;0.5733;0.32
FCTE0088;Manufatura Automotiva;64;41;20;3;0.6406;0.3125
FCTE0088;Manufatura Automotiva;45;33;11;1;0.7333;0.2444
FCTE0088;Manufatura Automotiva;64;51;12;1;0.7969;0.1875
FCTE0088;Manufatura Automotiva;54;35;13;6;0.6481;0.2407
FCTE0088;Manufatura Automotiva;67;56;9;2;0.8358;0.1343
FCTE0088;Manufatura Automotiva;80;67;11;2;0.8375;0.1375
FCTE0088;Manufatura Automotiva;45;33;12;0;0.7333;0.2667
FCTE0088;Manufatura Automotiva;59;44;9;6;0.7458;0.1525
FCTE0088;Manufatura Automotiva;52;36;13;3;0.6923;0.25
FCTE0088;Manufatura Automotiva;34;24;7;3;0.7059;0.2059
FCTE0088;Manufatura Automotiva;50;32;14;4;0.64;0.28
FCTE0088;Manufatura Automotiva;18;10;5;3;0.5556;0.2778
FCTE0088;Manufatura Automotiva;53;39;13;1;0.7358;0.2453
FCTE0088;Manufatura Automotiva;74;57;12;5;0.7703;0.1622
FCTE0088;Manufatura Automotiva;23;13;9;1;0.5652;0.3913
FCTE0088;Manufatura Automotiva;54;45;5;4;0.8333;0.0926
FCTE0088;Manufatura Automotiva;66;45;16;5;0.6818;0.2424
FCTE0088;Manufatura Automotiva;73;47;19;7;0.6438;0.2603
FCTE0089;Termodinâmica Automotiva;76;51;21;4;0.6711;0.2763
FCTE0089;Termodinâmica Automotiva;70;52;14;4;0.7429;0.2
FCTE0089;Termodinâmica Automotiva;81;50;21;10;0.6173;0.2593
FCTE0089;Termodinâmica Automotiva;45;32;11;2;0.7111;0.2444
FCTE0089;Termodinâmica Automotiva;47;29;12;6;0.617;0.2553
FCTE0089;Termodinâmica Automotiva;63;39;18;6;0.619;0.2857
FCTE0089;Termodinâmica Automotiva;46;33;11;2;0.7174;0.2391
FCTE0089;Termodinâmica Automotiva;68;43;20;5;0.6324;0.2941
FCTE0089;Termodinâmica Automotiva;78;54;16;8;0.6923;0.2051
FCTE0089;Termodinâmica Automotiva;58;36;16;6;0.6207;0.2759
FCTE0089;Termodinâmica Automotiva;18;15;1;2;0.8333;0.0556
FCTE0089;Termodinâmica Automotiva;52;33;15;4;0.6346;0.2885
FCTE0089;Termodinâmica Automotiva;56;28;23;5;0.5;0.4107
FCTE0089;Termodinâmica Automotiva;36;19;15;2;0.5278;0.4167
FCTE0089;Termodinâmica Automotiva;19;13;6;0;0.6842;0.3158
FCTE0089;Termodinâmica Automotiva;59;41;13;5;0.6949;0.2203
FCTE0089;Termodinâmica Automotiva;76;51;20;5;0.6711;0.2632
FCTE0089;Termodinâmica Automotiva;28;21;6;1;0.75;0.2143
FCTE0089;Termodinâmica Automotiva;69;48;16;5;0.6957;0.2319
FCTE0089;Termodinâmica Automotiva;41;27;10;4;0.6585;0.2439
FCTE0089;Termodinâmica Automotiva;46;27;14;5;0.587;0.3043
FCTE0089;Termodinâmica Automotiva;25;17;6;2;0.68;0.24
FCTE0089;Termodinâmica Automotiva;53;34;12;7;0.6415;0.2264
FCTE0089;Termodinâmica Automotiva;62;38;20;4;0.6129;0.3226
FCTE0090;Tribologia e Lubrificação;19;9;9;1;0.4737;0.4737
FCTE0090;Tribologia e Lubrificação;26;17;8;1;0.6538;0.3077
FCTE0090;Tribologia e Lubrificação;62;37;23;2;0.5968;0.371
FCTE0090;Tribologia e Lubrificação;28;18;7;3;0.6429;0.25
FCTE0090;Tribologia e Lubrificação;18;9;9;0;0.5;0.5
FCTE0090;Tribologia e Lubrificação;42;27;14;1;0.6429;0.3333
FCTE0090;Tribologia e Lubrificação;59;34;24;1;0.5763;0.4068
FCTE0090;Tribologia e Lubrificação;28;16;10;2;0.5714;0.3571
FCTE0090;Tribologia e Lubrificação;52;41;11;0;0.7885;0.2115
FCTE0090;Tribologia e Lubrificação;72;54;15;3;0.75;0.2083
FCTE0090;Tribologia e Lubrificação;40;22;18;0;0.55;0.45
FCTE0090;Tribologia e Lubrificação;82;57;24;1;0.6951;0.2927
FCTE0090;Tribologia e Lubrificação;57;40;15;2;0.7018;0.2632
FCTE0090;Tribologia e Lubrificação;62;44;16;2;0.7097;0.2581
FCTE0090;Tribologia e Lubrificação;67;37;28;2;0.5522;0.4179
FCTE0090;Tribologia e Lubrificação;53;38;13;2;0.717;0.2453
FCTE0090;Tribologia e Lubrificação;29;16;10;3;0.5517;0.3448
FCTE0090;Tribologia e Lubrificação;72;56;14;2;0.7778;0.1944
FCTE0090;Tribologia e Lubrificação;47;32;14;1;0.6809;0.2979
FCTE0090;Tribologia e Lubrificação;18;11;7;0;0.6111;0.3889
FCTE0090;Tribologia e Lubrificação;31;17;13;1;0.5484;0.4194
FCTE0090;Tribologia e Lubrificação;69;32;36;1;0.4638;0.5217
FCTE0090;Tribologia e Lubrificação;65;40;25;0;0.6154;0.3846
FCTE0090;Tribologia e Lubrificação;45;37;8;0;0.8222;0.1778
FCTE0091;Segurança Veicular;19;16;3;0;0.8421;0.1579
FCTE0091;Segurança Veicular;32;28;3;1;0.875;0.0938
FCTE0091;Segurança Veicular;53;43;8;2;0.8113;0.1509
FCTE0091;Segurança Veicular;37;27;7;3;0.7297;0.1892
FCTE0091;Segurança Veicular;69;61;7;1;0.8841;0.1014
FCTE0091;Segurança Veicular;26;22;4;0;0.8462;0.1538
FCTE0091;Segurança Veicular;46;38;8;0;0.8261;0.1739
FCTE0091;Segurança Veicular;61;50;10;1;0.8197;0.1639
FCTE0091;Segurança Veicular;40;34;6;0;0.85;0.15
FCTE0091;Segurança Veicular;56;42;10;4;0.75;0.1786
FCTE0091;Segurança Veicular;33;27;3;3;0.8182;0.0909
FCTE0091;Segurança Veicular;56;44;10;2;0.7857;0.1786
FCTE0091;Segurança Veicular;77;67;9;1;0.8701;0.1169
FCTE0091;Segurança Veicular;46;40;4;2;0.8696;0.087
FCTE0091;Segurança Veicular;77;69;7;1;0.8961;0.0909
FCTE0091;Segurança Veicular;73;62;11;0;0.8493;0.1507
FCTE0091;Segurança Veicular;46;42;1;3;0.913;0.0217
FCTE0091;Segurança Veicular;27;19;8;0;0.7037;0.2963
FCTE0091;Segurança Veicular;76;58;18;0;0.7632;0.2368
FCTE0091;Segurança Veicular;30;26;3;1;0.8667;0.1
FCTE0091;Segurança Veicular;79;74;4;1;0.9367;0.0506
FCTE0091;Segurança Veicular;51;48;2;1;0.9412;0.0392
FCTE0091;Segurança Veicular;73;65;7;1;0.8904;0.0959
FCTE0091;Segurança Veicular;48;38;9;1;0.7917;0.1875
FCTE0092;Diagnóstico Automotivo;23;18;3;2;0.7826;0.1304
FCTE0092;Diagnóstico Automotivo;48;43;3;2;0.8958;0.0625
FCTE0092;Diagnóstico Automotivo;32;24;7;1;0.75;0.2188
FCTE0092;Diagnóstico Automotivo;74;58;14;2;0.7838;0.1892
FCTE0092;Diagnóstico Automotivo;51;40;10;1;0.7843;0.1961
FCTE0092;Diagnóstico Automotivo;63;55;5;3;0.873;0.0794
FCTE0092;Diagnóstico Automotivo;72;59;9;4;0.8194;0.125
FCTE0092;Diagnóstico Automotivo;33;26;5;2;0.7879;0.1515
FCTE0092;Diagnóstico Automotivo;46;39;5;2;0.8478;0.1087
FCTE0092;Diagnóstico Automotivo;51;41;5;5;0.8039;0.098
FCTE0092;Diagnóstico Automotivo;56;45;8;3;0.8036;0.1429
FCTE0092;Diagnóstico Automotivo;58;48;6;4;0.8276;0.1034
FCTE0092;Diagnóstico Automotivo;48;43;3;2;0.8958;0.0625
FCTE0092;Diagnóstico Automotivo;78;63;10;5;0.8077;0.1282
FCTE0092;Diagnóstico Automotivo;58;50;6;2;0.8621;0.1034
FCTE0092;Diagnóstico Automotivo;62;51;9;2;0.8226;0.1452
FCTE0092;Diagnóstico Automotivo;58;48;7;3;0.8276;0.1207
FCTE0092;Diagnóstico Automotivo;68;50;11;7;0.7353;0.1618
FCTE0092;Diagnóstico Automotivo;51;42;9;0;0.8235;0.1765
FCTE0092;Diagnóstico Automotivo;44;39;3;2;0.8864;0.0682
FCTE0092;Diagnóstico Automotivo;56;43;8;5;0.7679;0.1429
FCTE0092;Diagnóstico Automotivo;51;48;2;1;0.9412;0.0392
FCTE0092;Diagnóstico Automotivo;32;26;5;1;0.8125;0.1562
FCTE0092;Diagnóstico Automotivo;55;43;12;0;0.7818;0.2182
FCTE0093;Sistemas Autônomos Veiculares;67;52;13;2;0.7761;0.194
FCTE0093;Sistemas Autônomos Veiculares;38;29;4;5;0.7632;0.1053
FCTE0093;Sistemas Autônomos Veiculares;45;36;6;3;0.8;0.1333
FCTE0093;Sistemas Autônomos Veiculares;63;39;20;4;0.619;0.3175
FCTE0093;Sistemas Autônomos Veiculares;66;44;16;6;0.6667;0.2424
FCTE0093;Sistemas Autônomos Veiculares;63;44;15;4;0.6984;0.2381
FCTE0093;Sistemas Autônomos Veiculares;30;20;10;0;0.6667;0.3333
FCTE0093;Sistemas Autônomos Veiculares;36;30;3;3;0.8333;0.0833
FCTE0093;Sistemas Autônomos Veiculares;37;24;11;2;0.6486;0.2973
FCTE0093;Sistemas Autônomos Veiculares;71;59;10;2;0.831;0.1408
FCTE0093;Sistemas Autônomos Veiculares;24;18;4;2;0.75;0.1667
FCTE0093;Sistemas Autônomos Veiculares;39;33;4;2;0.8462;0.1026
FCTE0093;Sistemas Autônomos Veiculares;81;64;14;3;0.7901;0.1728
FCTE0093;Sistemas Autônomos Veiculares;52;40;7;5;0.7692;0.1346
FCTE0093;Sistemas Autônomos Veiculares;63;53;7;3;0.8413;0.1111
FCTE0093;Sistemas Autônomos Veiculares;35;29;3;3;0.8286;0.0857
FCTE0093;Sistemas Autônomos Veiculares;42;33;7;2;0.7857;0.1667
FCTE0093;Sistemas Autônomos Veiculares;44;26;11;7;0.5909;0.25
FCTE0093;Sistemas Autônomos Veiculares;34;30;3;1;0.8824;0.0882
FCTE0093;Sistemas Autônomos Veiculares;53;42;7;4;0.7925;0.1321
FCTE0093;Sistemas Autônomos Veiculares;32;27;4;1;0.8438;0.125
FCTE0093;Sistemas Autônomos Veiculares;60;56;1;3;0.9333;0.0167
FCTE0093;Sistemas Autônomos Veiculares;56;45;10;1;0.8036;0.1786
FCTE0093;Sistemas Autônomos Veiculares;18;13;5;0;0.7222;0.2778
FCTE0094;Emissões Veiculares;25;18;4;3;0.72;0.16
FCTE0094;Emissões Veiculares;63;48;8;7;0.7619;0.127
FCTE0094;Emissões Veiculares;69;42;23;4;0.6087;0.3333
FCTE0094;Emissões Veiculares;60;36;15;9;0.6;0.25
FCTE0094;Emissões Veiculares;65;50;12;3;0.7692;0.1846
FCTE0094;Emissões Veiculares;49;34;12;3;0.6939;0.2449
FCTE0094;Emissões Veiculares;55;39;13;3;0.7091;0.2364
FCTE0094;Emissões Veiculares;64;46;13;5;0.7188;0.2031
FCTE0094;Emissões Veiculares;21;16;3;2;0.7619;0.1429
FCTE0094;Emissões Veiculares;46;39;3;4;0.8478;0.0652
FCTE0094;Emissões Veiculares;44;33;7;4;0.75;0.1591
FCTE0094;Emissões Veiculares;31;24;3;4;0.7742;0.0968
FCTE0094;Emissões Veiculares;77;58;17;2;0.7532;0.2208
FCTE0094;Emissões Veiculares;61;47;9;5;0.7705;0.1475
FCTE0094;Emissões Veiculares;34;22;8;4;0.6471;0.2353
FCTE0094;Emissões Veiculares;77;52;16;9;0.6753;0.2078
FCTE0094;Emissões Veiculares;57;37;17;3;0.6491;0.2982
FCTE0094;Emissões Veiculares;21;16;5;0;0.7619;0.2381
FCTE0094;Emissões Veiculares;46;28;18;0;0.6087;0.3913
FCTE0094;Emissões Veiculares;41;26;12;3;0.6341;0.2927
FCTE0094;Emissões Veiculares;51;40;4;7;0.7843;0.0784
FCTE0094;Emissões Veiculares;44;28;11;5;0.6364;0.25
FCTE0094;Emissões Veiculares;79;54;19;6;0.6835;0.2405
FCTE0094;Emissões Veiculares;59;45;12;2;0.7627;0.2034
FCTE0095;Projeto Integrado de Veículos;62;44;15;3;0.7097;0.2419
FCTE0095;Projeto Integrado de Veículos;36;34;2;0;0.9444;0.0556
FCTE0095;Projeto Integrado de Veículos;70;51;17;2;0.7286;0.2429
FCTE0095;Projeto Integrado de Veículos;48;32;15;1;0.6667;0.3125
FCTE0095;Projeto Integrado de Veículos;39;27;10;2;0.6923;0.2564
FCTE0095;Projeto Integrado de Veículos;72;47;23;2;0.6528;0.3194
FCTE0095;Projeto Integrado de Veículos;60;42;15;3;0.7;0.25
FCTE0095;Projeto Integrado de Veículos;76;53;21;2;0.6974;0.2763
FCTE0095;Projeto Integrado de Veículos;48;33;15;0;0.6875;0.3125
FCTE0095;Projeto Integrado de Veículos;59;46;10;3;0.7797;0.1695
FCTE0095;Projeto Integrado de Veículos;59;45;14;0;0.7627;0.2373
FCTE0095;Projeto Integrado de Veículos;30;26;4;0;0.8667;0.1333
FCTE0095;Projeto Integrado de Veículos;73;60;13;0;0.8219;0.1781
FCTE0095;Projeto Integrado de Veículos;48;40;6;2;0.8333;0.125
FCTE0095;Projeto Integrado de Veículos;24;17;7;0;0.7083;0.2917
FCTE0095;Projeto Integrado de Veículos;78;55;19;4;0.7051;0.2436
FCTE0095;Projeto Integrado de Veículos;81;72;9;0;0.8889;0.1111
FCTE0095;Projeto Integrado de Veículos;68;49;19;0;0.7206;0.2794
FCTE0095;Projeto Integrado de Veículos;32;18;12;2;0.5625;0.375
FCTE0095;Projeto Integrado de Veículos;25;19;6;0;0.76;0.24
FCTE0095;Projeto Integrado de Veículos;71;61;10;0;0.8592;0.1408
FCTE0095;Projeto Integrado de Veículos;60;44;14;2;0.7333;0.2333
FCTE0095;Projeto Integrado de Veículos;55;43;10;2;0.7818;0.1818
FCTE0095;Projeto Integrado de Veículos;23;17;6;0;0.7391;0.2609
FCTE0096;Termodinâmica Aplicada;56;38;18;0;0.6786;0.3214
FCTE0096;Termodinâmica Aplicada;56;38;18;0;0.6786;0.3214
FCTE0096;Termodinâmica Aplicada;79;58;20;1;0.7342;0.2532
FCTE0096;Termodinâmica Aplicada;33;18;15;0;0.5455;0.4545
FCTE0096;Termodinâmica Aplicada;28;18;9;1;0.6429;0.3214
FCTE0096;Termodinâmica Aplicada;66;50;15;1;0.7576;0.2273
FCTE0096;Termodinâmica Aplicada;50;34;14;2;0.68;0.28
FCTE0096;Termodinâmica Aplicada;70;45;23;2;0.6429;0.3286
FCTE0096;Termodinâmica Aplicada;63;41;17;5;0.6508;0.2698
FCTE0096;Termodinâmica Aplicada;41;28;10;3;0.6829;0.2439
FCTE0096;Termodinâmica Aplicada;18;13;4;1;0.7222;0.2222
FCTE0096;Termodinâmica Aplicada;24;16;7;1;0.6667;0.2917
FCTE0096;Termodinâmica Aplicada;25;19;6;0;0.76;0.24
FCTE0096;Termodinâmica Aplicada;24;13;9;2;0.5417;0.375
FCTE0096;Termodinâmica Aplicada;18;11;7;0;0.6111;0.3889
FCTE0096;Termodinâmica Aplicada;28;17;10;1;0.6071;0.3571
FCTE0096;Termodinâmica Aplicada;23;14;9;0;0.6087;0.3913
FCTE0096;Termodinâmica Aplicada;36;16;17;3;0.4444;0.4722
FCTE0096;Termodinâmica Aplicada;44;25;16;3;0.5682;0.3636
FCTE0096;Termodinâmica Aplicada;25;18;6;1;0.72;0.24
FCTE0096;Termodinâmica Aplicada;26;22;4;0;0.8462;0.1538
FCTE0096;Termodinâmica Aplicada;38;28;9;1;0.7368;0.2368
FCTE0096;Termodinâmica Aplicada;39;28;10;1;0.7179;0.2564
FCTE0096;Termodinâmica Aplicada;37;25;11;1;0.6757;0.2973
FCTE0097;Transferência de Calor;40;26;12;2;0.65;0.3
FCTE0097;Transferência de Calor;27;18;6;3;0.6667;0.2222
FCTE0097;Transferência de Calor;36;29;5;2;0.8056;0.1389
FCTE0097;Transferência de Calor;37;21;10;6;0.5676;0.2703
FCTE0097;Transferência de Calor;37;23;14;0;0.6216;0.3784
FCTE0097;Transferência de Calor;64;37;26;1;0.5781;0.4062
